CustomerID,Recency,Frequency,Monetary,F_Score,R_Score,M_Score,RFM_Score,Segment,Churned_x,Churned_y,Churned,Cluster,Customer_Segment
16527,81,2,1232.94,2,3,4,3.0,At Risk,0,0,0,0,Potential Loyalists
16528,4,1,244.41,1,5,1,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16529,190,4,1986.8,4,2,4,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
16530,668,1,48.35,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
16531,22,11,2298.33,5,4,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16532,18,5,8756.64,4,5,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16533,19,3,1082.81,3,5,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16534,642,1,635.9,1,1,3,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16535,5,3,972.04,3,5,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16536,110,1,548.12,1,3,2,2.0,Hibernating,1,1,1,0,Potential Loyalists
16537,641,1,23.35,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
16538,541,3,395.07,3,1,2,2.0,Hibernating,1,1,1,1,Lost Customers
16539,3,10,3289.66,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16540,414,1,205.75,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
16541,735,1,424.03,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16542,54,2,257.32,2,4,1,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16543,592,1,292.21,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16544,520,4,376.7000000000001,4,1,2,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
16545,165,2,689.82,2,3,3,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
16546,291,5,5307.07,4,2,5,3.6666666666666665,Potential Loyalists,1,1,1,1,Lost Customers
16547,546,1,104.26,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
16548,599,1,30.15,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
16549,10,34,12781.8,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16550,109,18,8813.58,5,3,5,4.333333333333333,Loyal Customers,1,1,1,0,Potential Loyalists
16551,96,7,2237.12,4,3,4,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
16552,243,2,379.73,2,2,2,2.0,Hibernating,1,1,1,0,Potential Loyalists
16553,163,33,16584.01,5,3,5,4.333333333333333,Loyal Customers,1,1,1,0,Potential Loyalists
16554,42,8,2841.72,5,4,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16555,35,6,1915.68,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16556,67,17,8012.58,5,3,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16557,24,2,281.85,2,4,1,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16558,1,38,13304.11,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16559,397,1,175.0,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16560,27,8,3048.38,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16561,6,2,511.12,2,5,2,3.0,At Risk,0,0,0,0,Potential Loyalists
16562,477,1,223.86,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
16563,54,6,4412.56,4,4,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16564,569,1,87.8,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
16565,364,4,773.05,4,2,3,3.0,At Risk,1,1,1,1,Lost Customers
16566,15,5,614.66,4,5,3,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16567,194,2,865.6,2,2,3,2.333333333333333,Hibernating,1,1,1,0,Potential Loyalists
16568,428,2,1020.9,2,1,3,2.0,Hibernating,1,1,1,1,Lost Customers
16569,3,5,1455.23,4,5,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16570,15,20,7434.31,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16571,27,10,4248.74,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16572,127,3,1009.6,3,3,3,3.0,At Risk,1,1,1,0,Potential Loyalists
16573,85,2,663.61,2,3,3,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
16574,71,3,1301.78,3,3,4,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16576,420,2,540.87,2,1,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16577,667,1,380.0,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16578,626,1,156.6,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
16579,426,1,295.05,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16581,183,1,105.84,1,3,1,1.6666666666666667,Lost,1,1,1,0,Potential Loyalists
16582,113,1,313.62,1,3,2,2.0,Hibernating,1,1,1,0,Potential Loyalists
16583,374,2,297.95,2,2,2,2.0,Hibernating,1,1,1,1,Lost Customers
16584,80,5,3156.17,4,3,5,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16585,594,2,341.59,2,1,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16586,249,3,1462.78,3,2,4,3.0,At Risk,1,1,1,0,Potential Loyalists
16587,232,1,225.15,1,2,1,1.3333333333333333,Lost,1,1,1,0,Potential Loyalists
16588,386,4,1361.28,4,2,4,3.333333333333333,At Risk,1,1,1,1,Lost Customers
16589,71,4,612.36,4,3,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16590,401,2,605.9,2,2,2,2.0,Hibernating,1,1,1,1,Lost Customers
16591,69,1,213.5,1,3,1,1.6666666666666667,Lost,0,0,0,0,Potential Loyalists
16592,4,28,7807.91,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16593,51,8,1071.14,5,4,3,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16594,75,1,181.09,1,3,1,1.6666666666666667,Lost,0,0,0,0,Potential Loyalists
16595,61,5,1757.75,4,3,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16596,16,4,458.98,4,5,2,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16597,4,1,90.04,1,5,1,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16598,286,1,145.04999999999998,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16599,386,1,172.8,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16600,4,13,2153.41,5,5,4,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16601,41,3,677.0,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16602,36,2,763.33,2,4,3,3.0,At Risk,0,0,0,0,Potential Loyalists
16603,75,2,482.47,2,3,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16604,563,2,432.45,2,1,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16605,724,1,60.48,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
16606,404,2,357.66,2,2,2,2.0,Hibernating,1,1,1,1,Lost Customers
16607,18,25,5706.87,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16608,454,2,1286.62,2,1,4,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
16609,15,7,5493.46,4,5,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16610,219,1,75.66,1,2,1,1.3333333333333333,Lost,1,1,1,0,Potential Loyalists
16611,186,6,1785.13,4,3,4,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
16612,33,9,3245.43,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16613,70,1,618.59,1,3,3,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16614,183,3,1179.79,3,3,3,3.0,At Risk,1,1,1,0,Potential Loyalists
16615,626,1,291.5,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16616,15,2,500.42,2,5,2,3.0,At Risk,0,0,0,0,Potential Loyalists
16617,236,1,151.85,1,2,1,1.3333333333333333,Lost,1,1,1,0,Potential Loyalists
16618,31,5,2647.59,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16619,264,4,1938.33,4,2,4,3.333333333333333,At Risk,1,1,1,1,Lost Customers
16620,4,6,1758.93,4,5,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16621,52,4,813.48,4,4,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16622,544,1,225.4,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
16623,246,4,1015.24,4,2,3,3.0,At Risk,1,1,1,0,Potential Loyalists
16624,81,2,810.5699999999999,2,3,3,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
16625,275,5,1654.03,4,2,4,3.333333333333333,At Risk,1,1,1,1,Lost Customers
16626,1,17,4413.1,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16627,79,1,322.8,1,3,2,2.0,Hibernating,0,0,0,0,Potential Loyalists
16628,30,7,2318.1,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16629,74,2,408.63,2,3,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16630,407,1,106.8,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16631,482,7,1892.52,4,1,4,3.0,At Risk,1,1,1,1,Lost Customers
16632,486,2,406.4,2,1,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16633,17,6,2883.1,4,5,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16634,223,6,1649.81,4,2,4,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
16635,407,1,473.0,1,2,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16636,438,4,3802.04,4,1,5,3.333333333333333,At Risk,1,1,1,1,Lost Customers
16637,32,4,1154.47,4,4,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16638,23,15,2380.13,5,4,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16639,31,4,1747.98,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16640,398,1,179.4,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16641,106,2,554.5,2,3,2,2.333333333333333,Hibernating,1,1,1,0,Potential Loyalists
16642,5,3,1077.45,3,5,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16643,246,2,923.11,2,2,3,2.333333333333333,Hibernating,1,1,1,0,Potential Loyalists
16644,178,2,833.78,2,3,3,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
16645,736,1,160.39,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
16646,449,1,678.8,1,1,3,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16647,170,4,541.9,4,3,2,3.0,At Risk,1,1,1,0,Potential Loyalists
16648,43,3,672.8,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16649,520,1,306.58000000000004,1,1,2,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16650,72,7,1916.11,4,3,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16651,587,1,136.2,1,1,1,1.0,Lost,1,1,1,1,Lost Customers
16652,59,16,17550.39,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16653,16,2,1212.66,2,5,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16654,141,8,1484.07,5,3,4,4.0,Loyal Customers,1,1,1,0,Potential Loyalists
16655,18,13,6423.26,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16656,22,30,16833.170000000002,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16657,10,4,874.43,4,5,3,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16658,368,6,690.83,4,2,3,3.0,At Risk,1,1,1,1,Lost Customers
16659,189,1,39.12,1,3,1,1.6666666666666667,Lost,1,1,1,0,Potential Loyalists
16660,16,7,1879.55,4,5,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16661,540,4,932.76,4,1,3,2.6666666666666665,Hibernating,1,1,1,1,Lost Customers
16662,394,1,151.05,1,2,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16663,729,1,165.0,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16664,569,1,109.2,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16665,362,1,135.39999999999998,2,2,1,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16666,19,2,217.71,2,5,1,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
16667,68,2,567.1800000000001,2,3,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16668,15,13,862.42,5,5,3,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16669,24,3,1348.88,3,4,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16670,17,20,8030.150000000001,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16671,28,3,1692.27,3,4,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16672,2,20,8134.94,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16673,679,1,171.13,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16674,55,2,304.24,2,4,2,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
16675,442,2,608.86,2,1,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16676,34,6,2361.9,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16677,411,2,880.62,2,1,3,2.0,Hibernating,1,1,1,1,Lost Customers
16678,3,12,3109.99,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16679,366,3,663.31,3,2,3,2.6666666666666665,Hibernating,1,1,1,1,Lost Customers
16680,43,3,821.45,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16681,73,7,1921.84,4,3,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16682,5,5,1028.0,4,5,3,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16683,534,1,320.25,2,1,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16684,4,55,147142.77,5,5,5,5.0,Champions,0,0,0,3,Loyal Customers
16685,61,2,324.24,2,3,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16686,47,16,4881.07,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16687,391,1,157.63,2,2,1,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16688,1,4,1260.86,4,5,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16689,76,2,422.6,2,3,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16690,72,4,353.03,4,3,2,3.0,At Risk,0,0,0,0,Potential Loyalists
16691,418,2,178.83,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16692,256,4,1914.7,4,2,4,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
16693,69,5,1179.48,4,3,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16694,723,1,98.3,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16695,562,2,191.9,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16696,135,4,657.9000000000001,4,3,3,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
16697,241,1,112.75,2,2,1,1.6666666666666667,Lost,1,1,1,0,Potential Loyalists
16698,227,2,1998.0,2,2,4,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
16699,380,7,994.6,4,2,3,3.0,At Risk,1,1,1,1,Lost Customers
16700,9,25,8830.77,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16701,9,26,9916.73,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16702,415,4,1110.83,4,1,3,2.6666666666666665,Hibernating,1,1,1,1,Lost Customers
16704,618,2,664.16,2,1,3,2.0,Hibernating,1,1,1,1,Lost Customers
16705,1,42,43515.051,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16706,37,3,531.35,3,4,2,3.0,At Risk,0,0,0,0,Potential Loyalists
16707,400,4,533.41,4,2,2,2.6666666666666665,Hibernating,1,1,1,1,Lost Customers
16708,46,1,656.63,2,4,3,3.0,At Risk,0,0,0,0,Potential Loyalists
16709,85,14,9056.01,5,3,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16710,19,22,5921.35,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16711,3,9,2868.48,5,5,4,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16712,9,13,4232.87,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16713,19,32,14115.56,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16714,219,4,1497.33,4,2,4,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
16715,78,2,625.52,2,3,3,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
16716,267,3,2149.6800000000003,3,2,4,3.0,At Risk,1,1,1,1,Lost Customers
16717,24,14,6663.68,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16718,369,5,3006.08,4,2,5,3.6666666666666665,Potential Loyalists,1,1,1,1,Lost Customers
16719,15,14,3513.62,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16720,26,3,758.74,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16721,262,1,292.47,2,2,2,2.0,Hibernating,1,1,1,1,Lost Customers
16722,17,22,8189.56,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16723,91,4,1231.36,4,3,4,3.6666666666666665,Potential Loyalists,1,0,0,0,Potential Loyalists
16724,405,1,147.35,2,2,1,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16725,302,14,1688.26,5,2,4,3.6666666666666665,Potential Loyalists,1,1,1,1,Lost Customers
16726,26,7,2063.88,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16727,364,4,1377.77,4,2,4,3.333333333333333,At Risk,1,1,1,1,Lost Customers
16728,46,4,1048.28,4,4,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16729,38,21,7205.33,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16730,52,3,743.11,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16731,648,1,170.3,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16732,32,4,4387.64,4,4,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16733,530,1,259.68,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16734,52,3,646.76,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16735,79,14,6217.41,5,3,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16736,506,5,2956.56,4,1,5,3.333333333333333,At Risk,1,1,1,1,Lost Customers
16737,53,2,835.1999999999999,2,4,3,3.0,At Risk,0,0,0,0,Potential Loyalists
16738,298,1,3.75,2,2,1,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16739,177,2,786.43,2,3,3,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
16740,395,1,226.91,2,2,1,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16741,625,1,173.06,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16742,47,14,2799.87,5,4,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16743,29,14,4212.15,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16744,11,7,1291.91,4,5,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16745,87,17,7180.7,5,3,5,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16746,5,42,18046.75,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16747,38,2,836.06,2,4,3,3.0,At Risk,0,0,0,0,Potential Loyalists
16748,18,14,3637.33,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16749,591,2,4157.88,2,1,5,2.6666666666666665,Hibernating,1,1,1,1,Lost Customers
16750,45,5,623.93,4,4,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16751,31,1,1764.72,2,4,4,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16752,373,1,207.5,2,2,1,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16753,58,1,223.92,2,4,1,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16754,372,29,65500.07,5,2,5,4.0,Loyal Customers,1,1,1,0,Potential Loyalists
16755,114,7,2864.68,4,3,4,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
16756,215,7,1312.37,4,2,4,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
16757,319,2,270.48,2,2,1,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16758,65,1,369.34,2,3,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16759,8,3,789.79,3,5,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16760,430,1,228.0,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16761,97,1,316.62,2,3,2,2.333333333333333,Hibernating,1,1,1,0,Potential Loyalists
16762,20,3,1207.24,3,4,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16763,199,2,964.7,2,2,3,2.333333333333333,Hibernating,1,1,1,0,Potential Loyalists
16764,4,13,2790.9500000000003,5,5,4,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16765,294,2,454.75,2,2,2,2.0,Hibernating,1,1,1,1,Lost Customers
16766,273,2,1145.6,2,2,3,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
16767,31,15,8056.76,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16768,48,9,1698.57,5,4,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16769,260,4,1117.05,4,2,3,3.0,At Risk,1,1,1,0,Potential Loyalists
16770,58,9,1778.93,5,4,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16771,33,10,3949.6,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16772,423,3,3698.05,3,1,5,3.0,At Risk,1,1,1,1,Lost Customers
16773,57,3,421.24,3,4,2,3.0,At Risk,0,0,0,0,Potential Loyalists
16774,68,8,1567.48,5,3,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16775,10,16,2820.84,5,5,4,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16776,60,2,592.51,2,3,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16777,80,5,1292.18,4,3,4,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16778,74,2,245.94,2,3,1,2.0,Hibernating,0,0,0,0,Potential Loyalists
16779,2,53,32809.03,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16780,100,3,596.4,3,3,2,2.6666666666666665,Hibernating,1,1,1,0,Potential Loyalists
16781,372,2,623.0,2,2,3,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
16782,10,38,9636.12,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16783,437,1,391.95,2,1,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16784,20,5,892.33,4,4,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16785,410,1,533.78,2,2,2,2.0,Hibernating,1,1,1,1,Lost Customers
16786,394,1,51.84,2,2,1,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16787,398,4,1017.53,4,2,3,3.0,At Risk,1,1,1,1,Lost Customers
16788,123,5,1928.93,4,3,4,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
16789,8,1,80.8,2,5,1,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
16790,4,6,1545.62,4,5,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16791,29,15,3957.63,5,4,5,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16792,282,5,623.46,4,2,3,3.0,At Risk,1,1,1,1,Lost Customers
16793,57,1,243.84,2,4,1,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16794,1,15,2052.7,5,5,4,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16795,365,3,2062.41,3,2,4,3.0,At Risk,1,1,1,1,Lost Customers
16796,89,1,305.62,2,3,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16797,393,5,1802.02,4,2,4,3.333333333333333,At Risk,1,1,1,1,Lost Customers
16798,554,3,841.16,3,1,3,2.333333333333333,Hibernating,1,1,1,1,Lost Customers
16799,432,2,452.78,2,1,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16800,11,1,1162.65,2,5,3,3.333333333333333,At Risk,0,0,0,0,Potential Loyalists
16801,163,4,1594.23,4,3,4,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
16802,679,2,582.61,2,1,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16803,65,1,332.3,2,3,2,2.333333333333333,Hibernating,0,0,0,0,Potential Loyalists
16804,23,3,536.99,3,4,2,3.0,At Risk,0,0,0,0,Potential Loyalists
16805,174,5,1091.34,4,3,3,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
16806,103,4,762.16,4,3,3,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
16807,143,6,2123.88,4,3,4,3.6666666666666665,Potential Loyalists,1,1,1,0,Potential Loyalists
16808,99,2,288.42,2,3,2,2.333333333333333,Hibernating,1,1,1,0,Potential Loyalists
16809,23,9,1727.43,5,4,4,4.333333333333333,Loyal Customers,0,0,0,0,Potential Loyalists
16810,192,2,842.0400000000001,2,2,3,2.333333333333333,Hibernating,1,1,1,0,Potential Loyalists
16811,5,2,547.07,2,5,2,3.0,At Risk,0,0,0,0,Potential Loyalists
16812,361,4,2392.0,4,2,4,3.333333333333333,At Risk,1,1,1,1,Lost Customers
16813,8,10,1652.18,5,5,4,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16814,14,36,11924.85,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16815,454,2,406.02,2,1,2,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16816,103,4,417.06,4,3,2,3.0,At Risk,1,1,1,0,Potential Loyalists
16817,3,13,2560.7,5,5,4,4.666666666666667,Champions,0,0,0,0,Potential Loyalists
16818,11,11,3349.57,5,5,5,5.0,Champions,0,0,0,0,Potential Loyalists
16819,465,2,182.59,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16820,96,1,497.61,2,3,2,2.333333333333333,Hibernating,1,1,1,0,Potential Loyalists
16821,382,1,113.35,2,2,1,1.6666666666666667,Lost,1,1,1,1,Lost Customers
16822,686,1,181.39,2,1,1,1.3333333333333333,Lost,1,1,1,1,Lost Customers
16823,227,7,2243.09,4,2,4,3.333333333333333,At Risk,1,1,1,0,Potential Loyalists
16824,16,3,686.24,3,5,3,3.6666666666666665,Potential Loyalists,0,0,0,0,Potential Loyalists
16825,39,5,1826.89,4,4,4,4.0,Loyal Customers,0,0,0,0,Potential Loyalists
16826,51,1,341.7,2,4,2,2.6666666666666665,Hibernating,0,0,0,0,Potential Loyalists
16827,393,5,392.13,4,2,2,2.6666666666666665,Hibernating,1,1,1,1,Lost Customers
