CustomerID,Recency,Frequency,Monetary,AvgOrderValue,UniqueProducts,TotalQuantity,CLV,ChurnRisk
17022,31,1,71,10.1428571428571,7,108,71,Medium
17024,45,3,95.85,31.95,2,69,287.55,Medium
17025,61,3,357.77,39.7522222222222,8,235,1073.31,Medium
17026,185,2,154.83,38.7075,4,97,309.66,Very High
17027,79,6,877.56,5.92945945945946,110,416,5265.36,Medium
17030,64,1,146.87,13.3518181818182,11,146,146.87,Medium
17031,12,2,380.35,17.2886363636364,19,235,760.7,Low
17033,86,3,758.64,31.61,21,360,2275.92,Medium
17034,16,3,730.52,25.1903448275862,27,409,2191.56,Low
17035,246,2,433.53,15.4832142857143,27,229,867.06,Very High
17037,88,1,1267.32,16.8976,75,656,1267.32,Medium
17038,30,1,112.4,5.10909090909091,22,28,112.4,Low
17040,138,1,449.73,29.982,15,181,449.73,High
17041,27,3,1066.93,15.6901470588235,58,903,3200.79,Low
17042,3,5,1024.46,10.7837894736842,72,930,5122.3,Low
17043,32,4,1735.18,17.011568627451,100,998,6940.72,Medium
17044,25,1,739.68,147.936,5,360,739.68,Low
17045,113,2,299.49,14.2614285714286,19,105,598.98,High
17046,157,1,642.02,29.1827272727273,22,510,642.02,High
17047,85,3,1100.9,16.9369230769231,59,533,3302.7,Medium
17048,118,3,885.4,21.0809523809524,40,484,2656.2,High
17049,3,9,5388.08,17.1050158730159,199,2670,48492.72,Low
17050,96,6,3154.98,10.3441967213115,167,1589,18929.88,High
17051,194,1,240.89,5.73547619047619,40,179,240.89,Very High
17052,28,1,399.09,4.80831325301205,72,251,399.09,Low
17053,131,1,498.48,38.3446153846154,13,122,498.48,High
17054,28,5,1316.38,16.0534146341463,63,803,6581.9,Low
17058,82,3,1179.89,19.0304838709677,51,592,3539.67,Medium
17059,30,5,3080.39,5.9929766536965,292,1850,15401.95,Low
17060,266,1,81.6,20.4,4,72,81.6,Very High
17061,74,11,5216.28,53.2273469387755,56,1525,57379.08,Medium
17062,314,4,512.33,7.882,50,322,2049.32,Very High
17063,21,7,1461.14,18.7325641025641,66,770,10227.98,Low
17064,59,3,855.45,14.0237704918033,53,316,2566.35,Medium
17068,12,21,4545.89,15.4097966101695,115,2159,95463.69,Low
17069,28,9,2692.75,18.9630281690141,110,1505,24234.75,Low
17070,114,1,304.24,4.90709677419355,62,131,304.24,High
17071,28,9,2429.03,17.3502142857143,102,1197,21861.27,Low
17073,18,4,1444.84,8.35167630057804,141,758,5779.36,Low
17075,18,4,814.17,10.7127631578947,61,291,3256.68,Low
17076,36,3,816.08,34.0033333333333,16,294,2448.24,Medium
17078,36,2,319.21,16.8005263157895,19,391,638.42,Medium
17079,78,1,118.8,59.4,2,24,118.8,Medium
17080,22,2,287.62,35.9525,8,166,575.24,Low
17081,25,2,288.91,4.58587301587302,55,77,577.82,Low
17082,33,2,1735.61,22.8369736842105,70,951,3471.22,Medium
17083,109,3,1405.78,27.0342307692308,24,772,4217.34,High
17084,35,2,2718.09,18.365472972973,145,1700,5436.18,Medium
17085,123,5,1562.4,8.4,115,785,7812,High
17086,7,6,1766.14,20.0697727272727,69,1488,10596.84,Low
17088,28,4,1966.01,17.245701754386,95,867,7864.04,Low
17090,4,7,1973.51,32.8918333333333,44,897,13814.57,Low
17091,3,9,3807.81,19.6278865979381,118,1745,34270.29,Low
17092,50,4,1725.01,14.2562809917355,97,1056,6900.04,Medium
17094,322,1,302,21.5714285714286,14,152,302,Very High
17095,23,3,1324.16,17.8940540540541,69,618,3972.48,Low
17096,15,4,977.28,21.2452173913043,44,336,3909.12,Low
17097,2,8,923.84,4.46299516908213,149,455,7390.72,Low
17100,18,2,971.74,14.9498461538462,65,800,1943.48,Low
17101,10,4,1606.78,39.189756097561,27,814,6427.12,Low
17102,262,1,25.5,25.5,1,2,25.5,Very High
17105,159,2,653.26,7.42340909090909,78,579,1306.52,High
17107,33,6,10334.67,25.5808663366337,263,3833,62008.02,Medium
17109,29,6,849.49,7.45166666666667,105,576,5096.94,Low
17110,165,1,163.3,13.6083333333333,12,50,163.3,High
17111,47,1,210.61,7.80037037037037,27,182,210.61,Medium
17114,6,8,784.17,6.42762295081967,84,214,6273.36,Low
17115,8,3,837.5,21.474358974359,33,372,2512.5,Low
17117,288,1,116.2,12.9111111111111,9,68,116.2,Very High
17118,318,1,157.02,15.702,10,154,157.02,Very High
17119,3,2,591.91,17.4091176470588,34,333,1183.82,Low
17120,233,1,307.46,17.0811111111111,18,120,307.46,Very High
17122,119,1,138.32,19.76,7,80,138.32,High
17123,162,1,345.3,38.3666666666667,9,246,345.3,High
17124,185,1,294.24,9.49161290322581,31,129,294.24,Very High
17125,50,1,214.98,6.51454545454546,32,85,214.98,Medium
17126,152,5,968.21,3.95187755102041,184,638,4841.05,High
17128,335,1,157.09,11.2207142857143,14,76,157.09,Very High
17131,5,5,2443.22,18.3700751879699,77,982,12216.1,Low
17133,16,6,2516.24,119.820952380952,12,1210,15097.44,Low
17134,107,2,413.2,17.9652173913043,21,98,826.4,High
17135,16,5,956.05,19.9177083333333,33,1150,4780.25,Low
17138,276,1,380.5,15.8541666666667,24,126,380.5,Very High
17139,16,12,10230.17,21.8127292110874,302,5166,122762.04,Low
17140,247,1,274.12,16.1247058823529,15,152,274.12,Very High
17142,239,1,384,27.4285714285714,14,80,384,Very High
17144,1,2,880.67,19.5704444444444,39,281,1761.34,Low
17146,106,3,579.78,17.0523529411765,32,210,1739.34,High
17147,23,4,1714.59,21.1677777777778,68,882,6858.36,Low
17148,52,1,124.88,13.8755555555556,9,82,124.88,Medium
17152,195,3,1689.5,120.678571428571,9,517,5068.5,Very High
17153,24,1,213.78,15.27,14,104,213.78,Low
17154,75,1,313.26,14.9171428571429,21,370,313.26,Medium
17155,18,2,248.82,13.0957894736842,18,218,497.64,Low
17157,8,2,319,24.5384615384615,11,172,638,Low
17158,32,3,1266.97,18.91,53,778,3800.91,Medium
17159,22,3,1536,15.36,95,1063,4608,Low
17160,31,6,3488.03,15.3657709251101,110,2854,20928.18,Medium
17162,29,10,1715.46,16.4948076923077,81,1001,17154.6,Low
17163,22,2,293.1,58.62,3,66,586.2,Low
17164,33,7,2436.45,17.1580985915493,90,1499,17055.15,Medium
17165,284,1,158.68,15.868,10,100,158.68,Very High
17166,39,2,206.34,17.195,11,78,412.68,Medium
17169,58,2,835.78,15.4774074074074,51,526,1671.56,Medium
17171,289,1,224.91,14.056875,16,185,224.91,Very High
17172,79,1,317.76,21.184,15,480,317.76,Medium
17173,5,8,3766.6,43.7976744186047,36,1122,30132.8,Low
17174,218,1,59.9,14.975,4,41,59.9,Very High
17175,44,4,1368.79,22.4391803278689,40,864,5475.16,Medium
17176,202,1,306.13,20.4086666666667,15,170,306.13,Very High
17179,178,3,711.79,8.897375,56,290,2135.37,High
17180,56,4,783.97,6.27176,91,670,3135.88,Medium
17181,57,2,160.72,7.30545454545455,22,97,321.44,Medium
17183,8,6,3262.56,46.608,41,1291,19575.36,Low
17186,47,2,144,72,1,200,288,Medium
17187,227,1,203.95,20.395,10,144,203.95,Very High
17188,11,7,2474.23,29.455119047619,71,1328,17319.61,Low
17189,106,2,381.47,6.46559322033898,51,214,762.94,High
17190,59,1,249.74,13.8744444444444,18,160,249.74,Medium
17191,28,7,2058.5,8.87284482758621,160,1152,14409.5,Low
17193,36,7,1498.42,49.9473333333333,15,894,10488.94,Medium
17194,361,1,226.78,9.0712,25,112,226.78,Very High
17197,30,1,1013.01,34.9313793103448,29,191,1013.01,Low
17198,24,3,691.38,7.4341935483871,86,353,2074.14,Low
17201,54,1,289.78,7.62578947368421,38,231,289.78,Medium
17203,36,6,3331.54,23.2974825174825,112,2632,19989.24,Medium
17204,175,4,1462.86,27.6011320754717,42,640,5851.44,High
17205,54,1,251.6,22.8727272727273,11,516,251.6,Medium
17206,53,1,204.24,29.1771428571429,7,76,204.24,Medium
17211,27,8,2258.26,10.962427184466,146,1266,18066.08,Low
17212,253,1,226.85,56.7125,4,147,226.85,Very High
17213,40,7,2741.28,17.5723076923077,84,1175,19188.96,Medium
17214,60,6,974.12,9.7412,78,271,5844.72,Medium
17217,234,1,113.5,12.6111111111111,9,24,113.5,Very High
17218,4,10,1922.07,7.11877777777778,145,953,19220.7,Low
17219,32,1,114.23,4.5692,24,89,114.23,Medium
17220,24,14,3151.97,6.77843010752688,301,1887,44127.58,Low
17221,7,2,333.97,5.56616666666667,57,281,667.94,Low
17222,65,1,328.65,12.1722222222222,27,122,328.65,Medium
17223,310,2,381.89,8.12531914893617,42,109,763.78,Very High
17226,309,1,390.13,19.5065,20,382,390.13,Very High
17227,19,6,924.41,21.4979069767442,24,568,5546.46,Low
17228,16,8,1890.97,9.13512077294686,139,1460,15127.76,Low
17229,96,2,318.76,6.78212765957447,39,185,637.52,High
17230,264,8,3621.46,53.2567647058824,50,1650,28971.68,Very High
17231,12,10,3121.12,5.90003780718337,290,1694,31211.2,Low
17232,3,2,417.77,11.9362857142857,30,202,835.54,Low
17233,35,1,190.88,7.6352,25,131,190.88,Medium
17234,183,1,149.89,10.7064285714286,14,55,149.89,Very High
17235,25,2,550.06,18.9675862068966,24,224,1100.12,Low
17236,13,6,894.62,8.68563106796117,86,449,5367.72,Low
17237,11,2,314.69,16.5626315789474,18,105,629.38,Low
17238,3,17,3615.51,6.59764598540146,292,1792,61463.67,Low
17239,313,1,382.5,25.5,15,150,382.5,Very High
17242,108,2,1135.04,28.376,30,611,2270.08,High
17243,1,26,8416.17,22.1478157894737,176,3166,218820.42,Low
17244,53,1,954.9,30.8032258064516,31,616,954.9,Medium
17245,205,1,171.45,19.05,9,75,171.45,Very High
17247,15,1,231.24,4.53411764705882,50,102,231.24,Low
17248,120,1,318.65,4.61811594202899,68,213,318.65,High
17250,4,2,362.02,6.58218181818182,54,166,724.04,Low
17251,363,1,269.83,7.2927027027027,37,108,269.83,Very High
17252,117,2,348.91,4.05709302325581,86,192,697.82,High
17253,18,1,147.36,9.21,16,41,147.36,Low
17254,5,2,268.26,2.53075471698113,96,225,536.52,Low
17255,41,2,291.48,3.93891891891892,69,227,582.96,Medium
17256,107,2,240,15,12,141,480,High
17259,148,2,581.23,5.01060344827586,104,388,1162.46,High
17262,52,5,1253.36,104.446666666667,9,367,6266.8,Medium
17263,208,1,63.44,2.75826086956522,23,36,63.44,Very High
17265,139,2,549.63,4.54239669421488,105,387,1099.26,High
17266,2,3,296.58,4.0627397260274,60,153,889.74,Low
17267,127,2,317.2,8.57297297297297,37,158,634.4,High
17268,150,1,35,17.5,2,28,35,High
17272,42,4,2141.07,18.9475221238938,69,1742,8564.28,Medium
17274,35,1,107.82,4.3128,24,77,107.82,Medium
17277,228,2,1065.35,15.4398550724638,67,430,2130.7,Very High
17278,241,1,206.09,14.7207142857143,14,178,206.09,Very High
17279,58,1,162.88,20.36,7,47,162.88,Medium
17282,130,3,1040.23,12.3836904761905,78,881,3120.69,High
17284,60,6,1638.03,5.70742160278746,225,1317,9828.18,Medium
17286,22,1,150.95,3.59404761904762,42,115,150.95,Low
17287,26,7,947.36,8.02847457627119,84,550,6631.52,Low
17288,9,7,1382.54,10.0915328467153,115,1198,9677.78,Low
17289,32,3,931.02,8.95211538461538,86,513,2793.06,Medium
17290,4,2,501.49,5.27884210526316,91,301,1002.98,Low
17291,308,1,550.8,550.8,1,72,550.8,Very High
17293,8,8,1771.23,13.7304651162791,90,1109,14169.84,Low
17295,29,3,547,8.04411764705882,53,293,1641,Low
17297,17,1,127.8,2.71914893617021,47,63,127.8,Low
17298,101,2,496.52,17.1213793103448,29,377,993.04,High
17299,12,4,656.61,11.9383636363636,50,668,2626.44,Low
17301,21,1,161.91,2.79155172413793,58,130,161.91,Low
17302,15,5,1135.63,14.3750632911392,68,575,5678.15,Low
17303,361,1,233.09,4.4825,52,143,233.09,Very High
17306,11,15,4882.99,116.261666666667,11,2443,73244.85,Low
17309,95,1,82.75,6.89583333333333,11,41,82.75,High
17311,78,2,1190,22.4528301886792,53,802,2380,Medium
17312,139,3,644.3,46.0214285714286,11,372,1932.9,High
17313,31,1,2328.84,97.035,24,1402,2328.84,Medium
17314,25,8,2472.24,19.0172307692308,120,1704,19777.92,Low
17315,2,36,6062.67,13.1226623376623,249,3372,218256.12,Low
17317,46,2,1443.6,206.228571428571,7,492,2887.2,Medium
17320,100,3,1200.62,16.4468493150685,57,634,3601.86,High
17321,8,2,625.16,6.51208333333333,91,352,1250.32,Low
17323,15,7,901.98,4.67347150259067,123,750,6313.86,Low
17324,18,4,961.48,20.0308333333333,42,842,3845.92,Low
17325,280,1,96.8,16.1333333333333,6,60,96.8,Very High
17329,14,2,523.11,15.8518181818182,29,142,1046.22,Low
17330,23,2,363.9,60.65,5,120,727.8,Low
17331,124,1,175.2,175.2,1,16,175.2,High
17333,86,1,494.25,17.6517857142857,28,375,494.25,Medium
17334,302,2,307.02,27.9109090909091,11,315,614.04,Very High
17337,151,4,1971.07,3.84224171539961,414,1199,7884.28,High
17338,17,8,6441.9,9.08589562764457,380,2899,51535.2,Low
17339,94,2,243.36,27.04,9,152,486.72,High
17340,30,11,12173.73,30.3584289276808,223,5767,133911.03,Low
17341,157,3,682.29,4.34579617834395,147,443,2046.87,High
17343,355,1,176.69,11.043125,16,55,176.69,Very High
17344,46,1,157.62,5.08451612903226,31,65,157.62,Medium
17345,15,4,487.79,6.0220987654321,68,339,1951.16,Low
17346,4,15,2595.45,5.45262605042017,293,1551,38931.75,Low
17348,15,5,1099,5.495,169,1136,5495,Low
17349,179,1,98.25,12.28125,8,102,98.25,High
17350,8,4,1276.57,18.5010144927536,65,745,5106.28,Low
17351,36,3,586.2,22.5461538461539,21,108,1758.6,Medium
17354,51,1,1378.81,91.9206666666667,14,931,1378.81,Medium
17356,312,1,178.22,9.38,19,166,178.22,Very High
17357,24,2,369.44,8.59162790697674,40,151,738.88,Low
17358,303,2,360.81,6.22086206896552,55,190,721.62,Very High
17359,11,1,127.86,8.524,13,161,127.86,Low
17360,17,3,563.2,4.54193548387097,112,304,1689.6,Low
17361,49,3,473.25,16.9017857142857,25,156,1419.75,Medium
17362,239,2,276.28,8.12588235294118,29,190,552.56,Very High
17364,1,11,4435.42,11.060897755611,283,2655,48789.62,Low
17365,13,8,4581.25,10.1131346578366,271,4264,36650,Low
17367,238,1,167.55,5.07727272727273,33,149,167.55,Very High
17368,23,8,1866.27,17.606320754717,92,1317,14930.16,Low
17370,73,4,438.74,14.1529032258065,29,468,1754.96,Medium
17371,17,3,418.4,4.86511627906977,83,151,1255.2,Low
17372,41,8,1335.28,5.34112,214,737,10682.24,Medium
17373,40,4,646.92,11.3494736842105,47,408,2587.68,Medium
17374,219,2,495.77,17.7060714285714,24,85,991.54,Very High
17375,199,3,386.66,5.7710447761194,61,303,1159.98,Very High
17376,71,2,203.2,8.46666666666667,23,86,406.4,Medium
17377,24,20,4058.32,10.0453465346535,190,2038,81166.4,Low
17379,11,1,361.19,5.15985714285714,63,336,361.19,Low
17381,24,16,3431.73,79.8076744186047,25,2481,54907.68,Low
17382,65,1,50.4,50.4,1,24,50.4,Medium
17383,4,1,193.39,3.94673469387755,49,148,193.39,Low
17384,19,2,336.4,22.4266666666667,12,88,672.8,Low
17385,15,1,253.23,5.75522727272727,41,173,253.23,Low
17386,8,6,1626.66,62.5638461538462,21,1198,9759.96,Low
17387,20,2,746.81,9.82644736842105,71,522,1493.62,Low
17388,78,2,151.18,13.7436363636364,11,58,302.36,Medium
17389,1,33,25930.18,129.6509,45,5090,855695.94,Low
17391,164,1,101.76,101.76,1,96,101.76,High
17392,307,2,344.42,6.62346153846154,49,272,688.84,Very High
17394,219,1,48.35,16.1166666666667,3,25,48.35,Very High
17396,39,7,5613.6,255.163636363636,19,1428,39295.2,Medium
17397,22,2,664.46,7.55068181818182,87,249,1328.92,Low
17398,115,3,653.38,17.1942105263158,30,310,1960.14,High
17400,126,5,2036.04,10.0297536945813,173,1084,10180.2,High
17402,5,12,2299.85,42.5898148148148,30,680,27598.2,Low
17403,36,1,263.92,8.2475,32,111,263.92,Medium
17404,4,10,10480.46,117.75797752809,56,4632,104804.6,Low
17405,1,3,1014.46,12.5241975308642,76,725,3043.38,Low
17406,333,2,1570.48,15.1007692307692,94,767,3140.96,Very High
17408,163,1,32.65,16.325,2,3,32.65,High
17409,185,2,592.45,53.8590909090909,11,93,1184.9,Very High
17410,16,5,1176.26,18.971935483871,55,590,5881.3,Low
17411,12,3,778.94,18.9985365853659,39,306,2336.82,Low
17412,3,7,1243.66,19.4321875,46,666,8705.62,Low
17414,185,1,28,9.33333333333333,3,60,28,Very High
17415,80,1,168.29,16.829,10,103,168.29,Medium
17416,30,7,6881.42,25.6769402985075,185,4202,48169.94,Low
17418,42,2,448.82,16.622962962963,26,217,897.64,Medium
17419,11,12,4111.67,20.2545320197044,152,1873,49340.04,Low
17420,50,3,546.98,19.535,26,262,1640.94,Medium
17422,16,6,1881.29,16.9485585585586,88,1853,11287.74,Low
17423,46,2,698.41,26.8619230769231,26,459,1396.82,Medium
17425,19,2,759.17,17.6551162790698,42,407,1518.34,Low
17426,8,6,4602.16,17.4324242424242,173,3076,27612.96,Low
17427,72,1,100.8,50.4,2,34,100.8,Medium
17428,1,28,16149.73,51.1067405063291,243,8477,452192.44,Low
17429,128,3,498.48,14.2422857142857,32,476,1495.44,High
17430,33,2,261.2,20.0923076923077,13,166,522.4,Medium
17431,313,1,403.3,9.37906976744186,41,292,403.3,Very High
17432,18,2,365.76,7.62,44,207,731.52,Low
17433,88,1,303.16,5.61407407407407,53,185,303.16,Medium
17434,2,7,2237.5,17.2115384615385,96,1597,15662.5,Low
17436,2,2,216.3,24.0333333333333,7,90,432.6,Low
17438,254,1,388.45,22.85,17,103,388.45,Very High
17440,157,3,186.42,37.284,3,246,559.26,High
17442,37,6,2216.66,16.5422388059701,95,1494,13299.96,Medium
17444,152,2,2318.56,17.6989312977099,128,1769,4637.12,High
17446,177,2,120.9,13.4333333333333,6,198,241.8,High
17447,40,2,541.53,15.0425,33,443,1083.06,Medium
17449,2,7,2496.68,9.14534798534799,175,1095,17476.76,Low
17450,8,32,25997.08,141.28847826087,94,7690,831906.56,Low
17451,1,7,1703.18,17.7414583333333,79,1082,11922.26,Low
17453,18,2,486.72,25.6168421052632,19,219,973.44,Low
17454,192,4,517.53,8.48409836065574,57,243,2070.12,Very High
17455,204,1,131.7,16.4625,8,66,131.7,Very High
17456,365,1,249.86,14.6976470588235,17,222,249.86,Very High
17457,127,4,1370.5,76.1388888888889,14,682,5482,High
17458,15,1,314.82,5.94,51,158,314.82,Low
17459,43,2,652.55,5.93227272727273,87,512,1305.1,Medium
17460,94,6,622.43,21.4631034482759,18,236,3734.58,High
17461,23,3,701.4,6.94455445544554,99,670,2104.2,Low
17462,60,2,675.69,25.0255555555556,25,227,1351.38,Medium
17463,16,5,1859.21,8.98169082125604,161,1085,9296.05,Low
17464,158,1,248.2,31.025,8,76,248.2,High
17466,10,2,738.33,18.45825,40,305,1476.66,Low
17468,10,2,137,27.4,5,116,274,Low
17469,16,5,1870.97,21.2610227272727,61,787,9354.85,Low
17470,45,5,1104.43,15.1291780821918,62,1531,5522.15,Medium
17472,191,3,694.54,4.01468208092486,141,443,2083.62,Very High
17475,79,1,194.37,13.8835714285714,14,178,194.37,Medium
17480,78,1,511.82,17.6489655172414,29,338,511.82,Medium
17481,4,4,1214.07,15.3679746835443,66,845,4856.28,Low
17483,65,3,414.04,19.7161904761905,18,191,1242.12,Medium
17486,261,1,396.87,16.53625,24,191,396.87,Very High
17489,59,2,376.64,12.9875862068966,28,428,753.28,Medium
17490,1,7,2092.32,27.5305263157895,63,1134,14646.24,Low
17491,1,10,3155.89,30.3450961538462,70,1719,31558.9,Low
17492,248,1,374.57,31.2141666666667,12,155,374.57,Very High
17495,8,2,497.56,18.4281481481482,21,229,995.12,Low
17496,359,1,251.1,27.9,9,78,251.1,Very High
17498,76,1,235.74,15.716,15,202,235.74,Medium
17499,290,1,615.32,15.7774358974359,39,675,615.32,Very High
17500,30,1,33,16.5,2,4,33,Low
17501,221,2,288.6,16.0333333333333,18,160,577.2,Very High
17502,9,4,689.1,24.6107142857143,25,376,2756.4,Low
17503,3,2,549.84,15.2733333333333,34,438,1099.68,Low
17504,206,9,2963.13,23.5169047619048,111,1662,26668.17,Very High
17505,162,2,1145.84,22.0353846153846,48,556,2291.68,High
17506,76,1,302.2,21.5857142857143,14,139,302.2,Medium
17507,262,2,605.58,6.88159090909091,79,359,1211.16,Very High
17508,281,1,383.95,18.2833333333333,21,265,383.95,Very High
17509,58,8,6083.64,16.7132967032967,75,3512,48669.12,Medium
17510,25,1,308.48,15.424,20,214,308.48,Low
17511,3,30,72969.03,86.7646016646849,384,42616,2189070.9,Low
17512,29,9,2073.95,21.831052631579,59,1265,18665.55,Low
17513,72,1,513.2,85.5333333333334,6,254,513.2,Medium
17514,128,1,206.75,5.30128205128205,39,125,206.75,High
17515,31,4,594.17,7.07345238095238,47,240,2376.68,Medium
17516,15,5,704.99,5.38160305343511,109,387,3524.95,Low
17517,309,1,153.94,13.9945454545455,11,102,153.94,Very High
17519,17,6,1844.02,22.4880487804878,60,1236,11064.12,Low
17520,54,1,510.35,18.2267857142857,28,339,510.35,Medium
17521,30,3,723.21,16.0713333333333,38,519,2169.63,Low
17522,2,5,1046.79,15.6237313432836,54,910,5233.95,Low
17523,11,2,261.99,9.70333333333333,22,131,523.98,Low
17524,361,1,145,24.1666666666667,6,90,145,Very High
17525,360,1,422.7,46.9666666666667,9,82,422.7,Very High
17526,5,4,1166,64.7777777777778,16,308,4664,Low
17527,54,4,939.37,19.9865957446809,45,488,3757.48,Medium
17528,1,8,3123.88,12.9621576763485,176,1992,24991.04,Low
17530,1,10,2270.73,5.913359375,301,1507,22707.3,Low
17531,190,1,296.7,21.1928571428571,14,136,296.7,Very High
17534,54,1,223.36,24.8177777777778,9,103,223.36,Medium
17535,280,1,164.4,12.6461538461538,13,136,164.4,Very High
17536,177,1,76.5,25.5,3,6,76.5,High
17537,30,2,868.81,12.4115714285714,70,606,1737.62,Low
17538,26,1,92.66,11.5825,8,86,92.66,Low
17540,25,2,578.9,23.156,20,194,1157.8,Low
17542,270,1,168.25,7.01041666666667,23,109,168.25,Very High
17545,43,3,637.46,4.58604316546763,120,308,1912.38,Medium
17548,234,1,103.3,20.66,5,58,103.3,Very High
17549,24,2,148.86,24.81,5,210,297.72,Low
17550,197,3,207.36,5.05756097560976,41,82,622.08,Very High
17551,359,1,290.34,7.44461538461538,39,142,290.34,Very High
17552,60,4,930.41,18.9879591836735,43,719,3721.64,Medium
17553,130,1,237.6,237.6,1,48,237.6,High
17554,1,5,1700.11,21.251375,53,1003,8500.55,Low
17555,20,2,477.43,4.59067307692308,100,324,954.86,Low
17556,206,1,142.95,28.59,5,100,142.95,Very High
17557,14,3,541.46,15.9252941176471,27,306,1624.38,Low
17560,95,4,854.95,32.8826923076923,22,635,3419.8,High
17561,19,1,163.79,3.80906976744186,43,137,163.79,Low
17562,14,7,1111.46,18.2206557377049,46,757,7780.22,Low
17564,24,3,454.01,9.26551020408163,38,146,1362.03,Low
17566,8,2,854.82,6.06255319148936,112,496,1709.64,Low
17567,7,8,4099.48,24.9968292682927,110,2472,32795.84,Low
17569,332,1,344.14,11.8668965517241,29,159,344.14,Very High
17571,50,4,1396.82,5.31110266159696,240,788,5587.28,Medium
17572,71,4,226.75,18.8958333333333,7,95,907,Medium
17573,29,3,380.6,15.224,24,308,1141.8,Low
17574,243,1,185.65,23.20625,8,77,185.65,Very High
17576,8,19,3408.48,8.65096446700508,240,1942,64761.12,Low
17578,218,1,143.46,28.692,5,138,143.46,Very High
17579,5,3,448.9,8.978,46,258,1346.7,Low
17580,253,3,212.77,4.83568181818182,42,87,638.31,Very High
17581,1,24,10601.34,24.315,227,5911,254432.16,Low
17582,236,1,175.27,6.04379310344828,28,123,175.27,Very High
17584,7,2,1212.4,35.6588235294118,29,456,2424.8,Low
17585,109,4,1011.14,5.37840425531915,158,1032,4044.56,High
17588,100,3,1178.88,56.1371428571429,17,448,3536.64,High
17589,60,4,2351.85,9.4074,169,1557,9407.4,Medium
17590,2,3,1403.25,7.46409574468085,155,704,4209.75,Low
17591,73,7,2186.44,14.106064516129,79,987,15305.08,Medium
17593,4,5,3851.72,18.6976699029126,184,2871,19258.6,Low
17594,85,2,993.18,19.8636,42,550,1986.36,Medium
17595,12,2,386.69,4.71573170731707,68,228,773.38,Low
17596,23,7,2358.55,9.47208835341366,166,2554,16509.85,Low
17597,214,1,1943.94,36.6781132075472,53,887,1943.94,Very High
17600,18,1,142.52,12.9563636363636,11,118,142.52,Low
17601,239,1,108.45,13.55625,8,67,108.45,Very High
17602,2,6,5006.28,9.13554744525547,333,4018,30037.68,Low
17603,78,1,144.72,14.472,10,72,144.72,Medium
17604,217,2,309.36,4.91047619047619,57,169,618.72,Very High
17608,33,2,189.52,3.64461538461539,52,216,379.04,Medium
17609,41,5,1057.54,4.61807860262009,196,654,5287.7,Medium
17611,7,15,3936.76,6.99246891651865,436,2434,59051.4,Low
17612,53,6,2006.1,15.67265625,109,1483,12036.6,Medium
17613,23,14,4529.67,14.9494059405941,208,2394,63415.38,Low
17614,57,1,385.37,3.97288659793814,96,230,385.37,Medium
17615,130,3,329.6,23.5428571428571,13,140,988.8,High
17616,174,2,244.8,122.4,1,96,489.6,High
17618,6,3,810.43,12.4681538461538,55,316,2431.29,Low
17619,312,1,214.37,2.89689189189189,71,124,214.37,Very High
17620,60,1,81.44,20.36,4,60,81.44,Medium
17621,21,3,1379.9,53.0730769230769,24,514,4139.7,Low
17623,33,1,527.05,15.9712121212121,33,265,527.05,Medium
17624,15,2,843.48,16.8696,49,554,1686.96,Low
17625,18,4,2014.64,6.6271052631579,221,1146,8058.56,Low
17628,81,1,75.75,15.15,5,79,75.75,Medium
17629,6,8,1745.31,15.3097368421053,99,1465,13962.48,Low
17630,170,2,386.9,17.5863636363636,21,152,773.8,High
17631,2,3,499.98,13.8883333333333,36,273,1499.94,Low
17633,31,4,1324.84,18.9262857142857,59,644,5299.36,Medium
17634,36,9,2283.84,7.8213698630137,206,833,20554.56,Medium
17636,19,1,285.56,14.278,20,182,285.56,Low
17637,31,2,547.06,15.6302857142857,35,280,1094.12,Medium
17639,276,1,108.5,15.5,7,49,108.5,Very High
17640,87,1,621.66,124.332,5,250,621.66,Medium
17642,120,2,712.29,17.80725,34,474,1424.58,High
17643,373,1,101.55,12.69375,8,71,101.55,Very High
17644,1,11,2895.64,18.4435668789809,102,1793,31852.04,Low
17646,219,3,993.44,19.8688,45,322,2980.32,Very High
17647,65,1,116.11,19.3516666666667,6,29,116.11,Medium
17648,61,4,1797.5,19.7527472527473,81,487,7190,Medium
17649,138,1,851.54,16.696862745098,51,398,851.54,High
17650,21,1,166.08,20.76,8,150,166.08,Low
17651,12,10,3874.04,17.2179555555556,142,2596,38740.4,Low
17652,25,12,4795.21,19.0286111111111,114,2445,57542.52,Low
17653,38,3,653.12,17.6518918918919,37,352,1959.36,Medium
17654,277,1,117.55,5.34318181818182,22,41,117.55,Very High
17655,11,7,2563.04,28.798202247191,64,1114,17941.28,Low
17656,73,5,1622.13,21.3438157894737,61,1087,8110.65,Medium
17658,26,2,595.42,31.3378947368421,17,616,1190.84,Low
17659,17,12,2817.81,18.7854,119,1444,33813.72,Low
17660,141,1,173.29,4.81361111111111,35,95,173.29,High
17663,26,7,1726.01,20.5477380952381,61,795,12082.07,Low
17664,19,2,604.64,14.0613953488372,41,604,1209.28,Low
17666,4,2,728.16,40.4533333333333,14,596,1456.32,Low
17667,66,5,2055.51,17.7199137931035,85,1033,10277.55,Medium
17668,1,2,302.9,21.6357142857143,13,90,605.8,Low
